event_date,year,event_type,detail,pdf_url,keyword,source
2016-11-24,2016,收购/并购,独立董事对《关于收购昆明冶金研究院持有云南冶金科技（美国）有限公司34%股权暨关联交易的议案》的事前认可意见等,http://static.cninfo.com.cn/finalpage/2016-11-24/1202841667.PDF,股权收购,巨潮资讯网
2017-06-03,2017,收购/并购,关于收购云南亚能碳资产管理有限公司41%股权的公告,http://static.cninfo.com.cn/finalpage/2017-06-03/1203587372.PDF,股权收购,巨潮资讯网
2017-06-03,2017,收购/并购,独立董事对《关于收购云南亚能碳资产管理有限公司41%股权的议案》的事前认可意见等,http://static.cninfo.com.cn/finalpage/2017-06-03/1203587369.PDF,股权收购,巨潮资讯网
2017-08-31,2017,收购/并购,关于控股收购云南东源煤业集团曲靖铝业有限公司94.3467%股权的公告,http://static.cninfo.com.cn/finalpage/2017-08-31/1203908258.PDF,股权收购,巨潮资讯网
2017-08-31,2017,收购/并购,独立董事对《关于控股收购云南东源煤业集团曲靖铝业有限公司94.3467%股权的预案》的独立意见,http://static.cninfo.com.cn/finalpage/2017-08-31/1203908257.PDF,股权收购,巨潮资讯网
2017-12-14,2017,收购/并购,拟收购云南冶金集团投资有限公司、昆明冶金研究院合计持有的云南冶金集团创能金属燃料电池股份有限公司66%股权所涉及的云南冶金集团创能金属燃料电池股份有限公司股东部分权益价值资产评估项目资产评估报告,http://static.cninfo.com.cn/finalpage/2017-12-14/1204220169.PDF,股权收购,巨潮资讯网
2018-01-05,2018,收购/并购,关于控股收购云南东源煤业集团曲靖铝业有限公司94.3467%股权的进展公告,http://static.cninfo.com.cn/finalpage/2018-01-05/1204304877.PDF,股权收购,巨潮资讯网
2018-11-14,2018,收购/并购,收购报告书摘要,http://static.cninfo.com.cn/finalpage/2018-11-14/1205601988.PDF,收购报告书,巨潮资讯网
2018-11-14,2018,其他重组事项,关于控股股东国有股权无偿划转暨实际控制人拟变更的提示性公告,http://static.cninfo.com.cn/finalpage/2018-11-14/1205601990.PDF,实际控制人变更,巨潮资讯网
2018-11-21,2018,其他重组事项,关于控股股东国有股权无偿划转暨实际控制人拟发生变更的进展公告,http://static.cninfo.com.cn/finalpage/2018-11-21/1205619498.PDF,实际控制人变更,巨潮资讯网
2018-12-21,2018,其他重组事项,关于控股股东国有股权无偿划转暨实际控制人拟变更的进展公告,http://static.cninfo.com.cn/finalpage/2018-12-21/1205681148.PDF,实际控制人变更,巨潮资讯网
2019-01-03,2019,要约收购,中信建投证券股份有限公司关于公司收购报告书暨豁免要约收购申请之财务顾问报告,http://static.cninfo.com.cn/finalpage/2019-01-03/1205705016.PDF,收购报告书,巨潮资讯网
2019-01-03,2019,收购/并购,收购报告书,http://static.cninfo.com.cn/finalpage/2019-01-03/1205705015.PDF,收购报告书,巨潮资讯网
2019-01-03,2019,收购/并购,北京市金杜律师事务所关于《云南铝业股份有限公司收购报告书》之法律意见书,http://static.cninfo.com.cn/finalpage/2019-01-03/1205705013.PDF,收购报告书,巨潮资讯网
2019-01-03,2019,其他重组事项,关于控股股东国有股权无偿划转暨实际控制人拟变更的进展公告,http://static.cninfo.com.cn/finalpage/2019-01-03/1205705012.PDF,实际控制人变更,巨潮资讯网
2019-01-03,2019,要约收购,北京市金杜律师事务所关于公司申请豁免要约收购之法律意见书,http://static.cninfo.com.cn/finalpage/2019-01-03/1205705014.PDF,要约收购,巨潮资讯网
2019-01-10,2019,其他重组事项,关于控股股东国有股权无偿划转完成工商变更登记暨实际控制人已发生变更的公告,http://static.cninfo.com.cn/finalpage/2019-01-10/1205718746.PDF,实际控制人变更,巨潮资讯网
2019-02-27,2019,收购/并购,独立董事关于对《关于收购彝良驰宏矿业有限公司持有公司控股子公司云南云铝海鑫铝业有限公司部分股权的议案》的事前认可意见,http://static.cninfo.com.cn/finalpage/2019-02-27/1205851777.PDF,股权收购,巨潮资讯网
2019-02-27,2019,收购/并购,关于收购彝良驰宏矿业有限公司持有公司控股子公司云南云铝海鑫铝业有限公司部分股权暨关联交易的公告,http://static.cninfo.com.cn/finalpage/2019-02-27/1205851780.PDF,股权收购,巨潮资讯网
2019-02-27,2019,收购/并购,拟收购彝良驰宏矿业有限公司持有的云南铝海鑫铝业有限公司股权所涉及的云南云铝海鑫铝业有限公司股东部分权益资产评估报告,http://static.cninfo.com.cn/finalpage/2019-02-27/1205851782.PDF,股权收购,巨潮资讯网
2019-08-07,2019,收购/并购,关于收购公司控股子公司鹤庆溢鑫铝业有限公司部分股权的公告,http://static.cninfo.com.cn/finalpage/2019-08-07/1206502267.PDF,股权收购,巨潮资讯网
2019-08-07,2019,收购/并购,拟收购鹤庆溢鑫铝业有限公司股权所涉及的鹤庆溢鑫铝业有限公司股东全部权益价值评估项目资产评估报告,http://static.cninfo.com.cn/finalpage/2019-08-07/1206502270.PDF,股权收购,巨潮资讯网
2022-07-25,2022,其他重组事项,云南铝业股份有限公司关于控股股东股份转让暨控股股东拟变更的提示性公告,http://static.cninfo.com.cn/finalpage/2022-07-25/1214123777.PDF,控股股东变更,巨潮资讯网
2022-11-05,2022,收购/并购,云南铝业股份有限公司收购报告书摘要,http://static.cninfo.com.cn/finalpage/2022-11-05/1215034744.PDF,收购报告书,巨潮资讯网
2022-11-08,2022,收购/并购,云南铝业股份有限公司收购报告书,http://static.cninfo.com.cn/finalpage/2022-11-08/1215044945.PDF,收购报告书,巨潮资讯网
2022-11-08,2022,收购/并购,中信建投证券股份有限公司关于云南铝业股份有限公司收购报告书之财务顾问报告,http://static.cninfo.com.cn/finalpage/2022-11-08/1215044946.PDF,收购报告书,巨潮资讯网
2022-11-08,2022,收购/并购,北京金诚同达律师事务所关于《云南铝业股份有限公司收购报告书》的法律意见书,http://static.cninfo.com.cn/finalpage/2022-11-08/1215044948.PDF,收购报告书,巨潮资讯网
2022-11-24,2022,控制权变更,云南铝业股份有限公司关于控股股东协议转让股份完成过户登记暨控股股东变更的公告,http://static.cninfo.com.cn/finalpage/2022-11-24/1215186874.PDF,控股股东变更,巨潮资讯网
2025-11-26,2025,收购/并购,云南铝业股份有限公司关于部分募投项目变更、结项并将募集资金用于收购云南冶金持有云铝涌鑫28.7425%股权暨关联交易的公告,http://static.cninfo.com.cn/finalpage/2025-11-26/1224825228.PDF,股权收购,巨潮资讯网
2025-11-26,2025,收购/并购,云南铝业股份有限公司关于收购云南冶金持有公司部分控股子公司股权暨关联交易的公告,http://static.cninfo.com.cn/finalpage/2025-11-26/1224825216.PDF,股权收购,巨潮资讯网
